logFC	AveExpr	t	P.Value	adj.P.Val	B	gene	DEG_flag
-6.475114799	8.0796862115	-13.1329914181325	1.94351786483021e-11	7.52182765133223e-09	16.4011664920827	FYB2	TRUE
-6.2412787374	6.8266526687	-13.0963272449117	2.04608241694549e-11	7.753799825883e-09	16.3507105114245	ARHGAP18	TRUE
6.9218775016	6.6397172931	13.0421360452771	2.20813698939997e-11	8.19714527289498e-09	16.275903010282	SOX17	TRUE
-5.8617987776	9.6622649612	-13.0179395299199	2.28476691094609e-11	8.31198202202189e-09	16.2424117841025	TXNIP	TRUE
-5.1352128282	7.291884805	-12.8818949804794	2.77046970777751e-11	9.78035245347069e-09	16.0530724604986	DCN	TRUE
-4.0710925557	5.00161629645	-12.8754683666757	2.79592263650619e-11	9.78035245347069e-09	16.0440845361343	CNTN4	TRUE
-5.137035423	5.2019341762	-12.8620236404893	2.8499632960185e-11	9.78128912350502e-09	16.0252686296586	PDE8B	TRUE
-7.007856544	7.653578769	-12.8115774203134	3.06264157587482e-11	1.03165648639191e-08	15.9545141087754	ABCA8	TRUE
-3.5021955168	4.8781023787	-12.7764244586538	3.22058463504433e-11	1.06513517293557e-08	15.9050643513543	GIPC2	TRUE
-5.7225002884	7.3403503566	-12.7486233130846	3.35150251020104e-11	1.08863983322423e-08	15.8658716826663	RGS4	TRUE
-4.2809689614	4.6850269742	-12.698877869155	3.59979578516651e-11	1.13727182132244e-08	15.795555621476	SNCA	TRUE
-5.5916725477	6.52597033835	-12.6765760055966	3.71726895447041e-11	1.13727182132244e-08	15.7639532352042	PWWP3B	TRUE
-4.1415295972	8.8960590754	-12.6669493052746	3.76920573610083e-11	1.13727182132244e-08	15.7502969036059	STK26	TRUE
-3.2830756526	8.5367593382	-12.6619685865753	3.7963736324407e-11	1.13727182132244e-08	15.7432277515191	CPE	TRUE
3.0204611012	7.1658861046	12.6587877367434	3.81383073670528e-11	1.13727182132244e-08	15.7387118891536	OVOS2P	TRUE
-4.5577678636	5.4912813866	-12.5209338458091	4.65684128677108e-11	1.36625714526397e-08	15.5420442824059	MMP28	TRUE
-5.040925912	7.5300065575	-12.4840346447921	4.91397428527515e-11	1.41281046053604e-08	15.4890836248655	FGF13	TRUE
-4.3500202176	5.1955046564	-12.4744457823059	4.98318874796387e-11	1.41281046053604e-08	15.4752987592116	NDNF	TRUE
-3.7557441412	6.3571748273	-12.4593162979414	5.0944713948577e-11	1.41281046053604e-08	15.4535301077804	PLCL2	TRUE
-3.8684599098	5.4285295901	-12.4470893452418	5.18629717237169e-11	1.41281046053604e-08	15.4359209986627	THBD	TRUE
-4.3064747306	6.7420432727	-12.444775886538	5.20386480791173e-11	1.41281046053604e-08	15.432587503699	DSE	TRUE
-2.3948800578	9.4133935311	-12.1538407254421	7.99326631937518e-11	2.13819874043286e-08	15.0090735419139	CYSTM1	TRUE
4.2408969584	5.4813151952	12.1377425771479	8.18725371190663e-11	2.15834992782002e-08	14.9853878659894	CENPF	TRUE
-3.7217794855	8.05214244895	-12.0316642537355	9.59460243994058e-11	2.49322597689313e-08	14.8286433957344	PROS1	TRUE
-5.2250050067	5.76769133315	-12.0138585905727	9.85452622190656e-11	2.52470185882367e-08	14.8022189736949	SGCG	TRUE
-5.6937110631	5.65478623175	-11.9401191355911	1.10116382694799e-10	2.78196805724776e-08	14.6924344523799	WNT2B	TRUE
5.2737934308	6.3724558887	11.9150550971638	1.14364772380655e-10	2.84971946521111e-08	14.6549891776755	SLC4A11	TRUE
-3.3672646782	8.8580125583	-11.8886966107408	1.19017292517150e-10	2.9255737174148e-08	14.6155388527452	POLR2M	TRUE
-4.8081889351	6.35254442695	-11.8678850858703	1.22829890764009e-10	2.97903428399644e-08	14.5843389185213	ALDH1A3	TRUE
-2.6700001953	4.40532304775	-11.7847626692765	1.39373719422453e-10	3.33579994249265e-08	14.4592681533967	CACNB2	TRUE
-4.3817431996	6.5610386467	-11.7653819112158	1.43554893886221e-10	3.39125132440305e-08	14.4300013902985	CELF2	TRUE
-4.0411173944	9.6321368518	-11.7490906213864	1.4717062044163e-10	3.43209434081185e-08	14.4053690795448	MBNL3	TRUE
-4.0264354419	7.37782125955	-11.7124415780544	1.55655789677354e-10	3.58319067618831e-08	14.3498524861093	TIAM1	TRUE
-2.8068826689	5.72338995775	-11.7043810235533	1.57589474488766e-10	3.58319067618831e-08	14.3376229589269	CFAP221	TRUE
-4.1552132975	5.57561059315	-11.6905545320152	1.60964886486195e-10	3.61475467306653e-08	14.3166291095067	ANKRD29	TRUE
-3.2475260705	6.08682173745	-11.6713021842357	1.65790862317063e-10	3.6777265677407e-08	14.287362612515	CYP39A1	TRUE
-6.3989454483	8.87577114085	-11.6505708587333	1.71156500115256e-10	3.75100811698374e-08	14.2558033301682	EFEMP1	TRUE
-4.0468445809	8.48045843625	-11.6195307815365	1.79530905449731e-10	3.87212236166567e-08	14.2084645559006	CLIP4	TRUE
-3.6078170314	4.0084792218	-11.6122341415668	1.81560766445062e-10	3.87212236166567e-08	14.1973214734776	LSAMP	TRUE
-3.7854662847	5.62913767775	-11.6068673723676	1.83069006653792e-10	3.87212236166567e-08	14.1891219289976	RABEP1	TRUE
-3.0651192572	5.8826054622	-11.5345275409378	2.04722198605861e-10	4.28034114096623e-08	14.0782942379971	PIK3IP1	TRUE
-4.6718376635	7.57326790215	-11.4957221331016	2.17421536304429e-10	4.4942019833836e-08	14.0186084141659	CSGALNACT1	TRUE
-3.8957485738	5.4154465819	-11.4747310688383	2.24630454788436e-10	4.59104266584455e-08	13.9862540174704	NPY1R	TRUE
-4.362291966	5.3307788674	-11.4523524745142	2.32590707943697e-10	4.70091664166205e-08	13.9517078959308	NKX3-1	TRUE
-4.4646191641	6.37547327245	-11.4113269138083	2.4795625041546e-10	4.9564002143486e-08	13.8882336231585	CRIM1	TRUE
-3.870537208	10.200183041	-11.4000903141486	2.52346605929078e-10	4.98933126288035e-08	13.8708162216293	TMT1A	TRUE
-4.1107957674	4.8138404777	-11.3447164479263	2.75196009628921e-10	5.38259722059147e-08	13.7847801039087	LRRN4	TRUE
4.0816729579	7.00512691335	11.271648581398	3.08691032567065e-10	5.97349987488821e-08	13.6707327651797	AURKA	TRUE
4.2328596592	5.7087695131	11.2643936426047	3.12240908483395e-10	5.97859171085575e-08	13.6593765686801	STON2	TRUE
-4.8873967809	7.56813226045	-11.2171290295715	3.36433106197762e-10	6.31421539578148e-08	13.5852492317244	MTUS1	TRUE
-3.0512378131	6.15333971225	-11.2166052643979	3.36711871022982e-10	6.31421539578148e-08	13.5844263871113	RETREG1	TRUE
-3.1042401853	4.96400824625	-11.2076767282247	3.41501107225084e-10	6.33867871471866e-08	13.5703947698853	NDFIP2	TRUE
-4.4369660674	7.230908011	-11.0282985664537	4.54343825082084e-10	8.26451417824312e-08	13.2865918818155	NAP1L3	TRUE
-5.2062921429	9.18282991755	-10.9288682714441	5.33024786953316e-10	9.59972363829784e-08	13.1277043387597	CRNDE	TRUE
-2.5726403674	4.7640638319	-10.9198328883682	5.40845347663268e-10	9.6450753666616e-08	13.1132098651908	CDC42EP3	TRUE
4.8764047529	7.73415834445	10.9102401862654	5.49279140840776e-10	9.70037628339196e-08	13.0978110779132	MUC1	TRUE
-4.3573267659	5.52667106535	-10.9007998732959	5.57712686026261e-10	9.72447961584221e-08	13.082646581958	GABRG1	TRUE
-3.673634762	5.2848409003	-10.8960558930141	5.62001521332096e-10	9.72447961584221e-08	13.0750221920783	NBEA	TRUE
-4.4196193668	5.4958278923	-10.89092135272	5.66682154634015e-10	9.72447961584221e-08	13.0667671846921	SYT1	TRUE
-4.216250017	4.9934326882	-10.8222255234709	6.33358804394426e-10	1.07670996747052e-07	12.956029422212	KCNJ8	TRUE
-2.9366748662	8.3602412763	-10.8106902807751	6.45332505648786e-10	1.08690724793995e-07	12.9373810518516	PODXL	TRUE
-3.4778528314	5.2541324665	-10.7890643930994	6.68419579290594e-10	1.11546349975192e-07	12.9023780967595	PHLPP2	TRUE
-5.9383125745	7.65209037545	-10.7800074792803	6.78342315754123e-10	1.12173152032432e-07	12.8877027271775	MGARP	TRUE
-3.8609786706	6.9914704637	-10.7263938936706	7.40307210198689e-10	1.21317010392019e-07	12.8006342754907	CCDC80	TRUE
-5.7757727902	8.8174270679	-10.7176522419147	7.50956293478248e-10	1.21336650942082e-07	12.7864060242493	FAM153B	TRUE
-4.7413838879	7.95653850485	-10.7115245885875	7.58515950798278e-10	1.21336650942082e-07	12.7764270904205	KITLG	TRUE
-2.357166433	6.0554212283	-10.7099762742385	7.60438604035039e-10	1.21336650942082e-07	12.7739049524982	TAOK3	TRUE
-4.8491992809	8.25804331645	-10.6552304153886	8.3178558366931e-10	1.31566780582128e-07	12.6845456725308	FLRT2	TRUE
-3.658242927	5.4154203316	-10.6380740309828	8.55551220650894e-10	1.34159281927929e-07	12.6564696073219	COBLL1	TRUE
-6.054933866	7.2686529841	-10.6204084306776	8.80761666268083e-10	1.36932091533474e-07	12.6275240017995	RAB27B	TRUE
-3.7784683776	10.4325080592	-10.5961724977321	9.1661274341552e-10	1.41298184768884e-07	12.5877528204491	TPD52L1	TRUE
-2.0127036524	5.4770976511	-10.572858206669	9.52534945297098e-10	1.44388422124618e-07	12.5494285512002	DISP1	TRUE
-4.6090095615	5.50041768855	-10.5394567693201	1.00657131419546e-09	1.50102783439214e-07	12.4944107401948	LGALS2	TRUE
-3.8713747903	5.12183977185	-10.5393574610586	1.0067366453867e-09	1.50102783439214e-07	12.4942469653701	NAV3	TRUE
-4.0279968543	5.72294541465	-10.5092814653605	1.0581315475998e-09	1.56483031307646e-07	12.4445930251982	OLFML1	TRUE
-2.2335135083	5.61583619545	-10.483118949655	1.10505828437032e-09	1.62104920908839e-07	12.4013124735746	CALCOCO2	TRUE
-3.0828931888	6.7837623324	-10.4760105357716	1.11817881388695e-09	1.62717380996829e-07	12.3895389505193	GPRASP1	TRUE
2.8989649294	4.6390300891	10.4493394836575	1.16887014773826e-09	1.68744031645705e-07	12.3453104183812	INAVA	TRUE
-4.0557617126	6.6043013019	-10.4163756608527	1.23484346232397e-09	1.75933328879236e-07	12.2905289852359	ANOS1	TRUE
-3.2149704535	5.99805227765	-10.4148381779264	1.23801352922167e-09	1.75933328879236e-07	12.2879707165517	CGNL1	TRUE
-3.678606192	5.7735371509	-10.4052815139189	1.257908767641e-09	1.77374887468137e-07	12.2720627052392	CHGB	TRUE
-4.7447027685	7.53556706645	-10.3688287736622	1.33690261922191e-09	1.8706352802805e-07	12.2112827454388	PTGER4	TRUE
-2.576332307	8.7016220795	-10.3426288828158	1.39685337345878e-09	1.93960021856604e-07	12.1674991850325	CHMP3	TRUE
-5.1783930046	7.3078485746	-10.3253538807848	1.43790622980799e-09	1.98147835759147e-07	12.1385850062954	PCDH17	TRUE
-5.8441480376	7.813802315	-10.3149764512971	1.46316899444827e-09	2.00113112849729e-07	12.1211983574384	DPYD	TRUE
-4.9134656548	8.117502145	-10.3043815562821	1.48943778952665e-09	2.0218562232455e-07	12.1034339200122	SLC39A8	TRUE
-4.0501299054	7.7239598552	-10.2974323525325	1.50693349003888e-09	2.03045334694868e-07	12.0917748250179	LIPA	TRUE
-3.4339599983	6.85767960155	-10.2848955952859	1.53903943695201e-09	2.05846524692331e-07	12.0707263571005	RSPO1	TRUE
-3.0257065513	5.68592136245	-10.2547956229056	1.6190620618661e-09	2.14968897119302e-07	12.0201124425938	CYP2U1	TRUE
-3.6713706643	6.14391379375	-10.2498084585108	1.63273308074514e-09	2.15213150280827e-07	12.0117157620951	BAMBI	TRUE
-4.1478845501	7.52420698655	-10.2391571414988	1.66233441534768e-09	2.1753858284298e-07	11.993772453738	LIFR	TRUE
-2.5398823233	4.33867010625	-10.2319201919671	1.68276478446432e-09	2.18639224495757e-07	11.9815731426121	BCO2	TRUE
-3.3181938864	6.835570204	-10.224493567274	1.7040022537928e-09	2.19828375861638e-07	11.969047464677	ESD	TRUE
-3.1510403403	6.07105039855	-10.1991288811251	1.77866196151974e-09	2.26350152996835e-07	11.9262169094686	PCOLCE2	TRUE
-3.0249640664	5.0203719364	-10.198869355575	1.77944320387836e-09	2.26350152996835e-07	11.9257782714514	ATL1	TRUE
-3.400376788	7.8558859488	-10.1604323187353	1.89918229560851e-09	2.39903652479991e-07	11.8607228682145	MAF	TRUE
-2.3845147613	5.49759437465	-10.1551914236875	1.91614630428282e-09	2.40377250171756e-07	11.8518385476165	LPAR5	TRUE
-3.5002597058	7.4686266185	-10.1481867066995	1.93906591537097e-09	2.41586363017794e-07	11.8399589550745	UBL3	TRUE
-2.9046140084	6.2802790047	-10.1032495372018	2.09304526849677e-09	2.58996553972492e-07	11.763604888454	ARHGAP44	TRUE
-2.6977837196	7.6469056881	-10.0641009676321	2.23754652599393e-09	2.7500656289074e-07	11.6968839018502	EFNA5	TRUE
-3.6409172151	4.76791229795	-10.0530235075666	2.280289535844e-09	2.78378970852365e-07	11.6779702525621	PPM1E	TRUE
-4.5122106785	6.62717552865	-9.92626834120422	2.83442387473317e-09	3.43721135209309e-07	11.4604661521466	MEIS2	TRUE
-2.4179563185	9.87929544875	-9.90759517260175	2.92719246358709e-09	3.526200722692e-07	11.4282552172	TAX1BP1	TRUE
-3.6469011201	7.13801557275	-9.89604915338046	2.98612712888561e-09	3.57352976805455e-07	11.4083167170526	CREBRF	TRUE
-2.8302923014	5.9806077482	-9.89127959621081	3.01083121336182e-09	3.57954377588572e-07	11.4000754368498	SVEP1	TRUE
-3.4031695973	4.87057607015	-9.86877789461286	3.13027724594749e-09	3.69738591583019e-07	11.3611565282385	ARHGAP28	TRUE
-4.1161879381	6.43689505145	-9.85092955797204	3.22851937350269e-09	3.78882370348477e-07	11.3302409597924	CALB2	TRUE
-4.4171631387	5.78678350695	-9.82870126577277	3.3553680319923e-09	3.91244516038077e-07	11.2916828661736	GPM6A	TRUE
-5.4246887476	8.038308836	-9.76878072109953	3.72377559133163e-09	4.31436165645365e-07	11.1874326727354	HOXD8	TRUE
2.5461978967	8.10861925995	9.75790787327241	3.79500976567197e-09	4.35307199293263e-07	11.1684674905826	KIAA1217	TRUE
4.5557552565	8.72784760075	9.75639257407054	3.80504918568603e-09	4.35307199293263e-07	11.1658232141871	SPON1	TRUE
-4.1292221315	7.29119900115	-9.74639597753673	3.87197564405372e-09	4.40195231033357e-07	11.1483713586621	IRX3	TRUE
-2.6806010809	8.08613935775	-9.69608964385112	4.22783101808856e-09	4.77666125584043e-07	11.0603556086347	PRKACB	TRUE
-2.7891176238	8.2571616658	-9.62751481777566	4.76848768721262e-09	5.35424635990108e-07	10.9398598845874	ALDH3A2	TRUE
-5.6068962817	5.20540340165	-9.60977544819146	4.91971845259733e-09	5.49016433452426e-07	10.9085917746344	PRG4	TRUE
-5.0615260464	6.7674927698	-9.59985385821608	5.00646583043233e-09	5.55290325948562e-07	10.8910860722387	ZFPM2	TRUE
-4.9317809638	6.9717041021	-9.58012581171043	5.18370724074562e-09	5.71464452782805e-07	10.8562404308979	PRXL2A	TRUE
-3.2009404071	5.49130087975	-9.5552332476116	5.41669167709959e-09	5.93551937388203e-07	10.8122016354575	CD302	TRUE
-4.1094137063	5.97440029025	-9.54915768513483	5.47519082507843e-09	5.96369587474111e-07	10.8014409731367	SEMA5A	TRUE
-3.9940545244	6.9819520193	-9.54128425993315	5.55197857473861e-09	6.01133870681519e-07	10.787489005256	CFL2	TRUE
-2.4700157766	6.160580198	-9.53177480194235	5.64621582865055e-09	6.0771991670505e-07	10.7706273291499	ZNF641	TRUE
-2.4958119779	6.45030737865	-9.52601666161726	5.70408422750851e-09	6.09399763252256e-07	10.7604116515486	TRIM13	TRUE
-3.848138982	6.728452955	-9.52357316701658	5.72882680132687e-09	6.09399763252256e-07	10.7560752926659	GFPT2	TRUE
-3.5310229141	6.73237211865	-9.50109001651203	5.96178841673318e-09	6.2324673161136e-07	10.7161394549659	RAB38	TRUE
3.8648987029	6.88473379975	9.47697077995856	6.22266945812575e-09	6.43127030927883e-07	10.6732252021743	WFDC2	TRUE
-2.3507885448	7.6030872177	-9.4729110092042	6.26773385571393e-09	6.43218560411224e-07	10.6659944702824	CRLS1	TRUE
-2.5461251008	6.7798245122	-9.47053392054178	6.29427728164914e-09	6.43218560411224e-07	10.6617597252098	CCND2	TRUE
3.4443892514	5.2412954758	9.46133820306744	6.39806420290432e-09	6.50171999166645e-07	10.645370842038	HMGA1	TRUE
-3.3101616888	5.3895745397	-9.43173317018316	6.74443745038514e-09	6.81562873458365e-07	10.5925337399636	SMAD9	TRUE
-4.0214657933	7.13965534695	-9.40261047645551	7.10419898398553e-09	7.13952373031474e-07	10.5404469509803	TNFSF13B	TRUE
-3.1597480966	7.1592265351	-9.39669978521531	7.17961662588995e-09	7.17567178159001e-07	10.5298621051114	N4BP2L1	TRUE
-3.5898589547	8.48119428395	-9.38520404283175	7.32868708725991e-09	7.28463486979551e-07	10.5092626046654	CAST	TRUE
-4.5766619623	7.38272930215	-9.37211698887493	7.50231163121142e-09	7.41668742237694e-07	10.4857907372872	FLRT3	TRUE
-2.335504733	6.7505387998	-9.33897462294768	7.96137763469348e-09	7.82797076622023e-07	10.4262498509008	STAMBPL1	TRUE
-3.1194061985	7.04738506045	-9.30552102828888	8.45440426395113e-09	8.26804373985328e-07	10.3660049709674	SH3GLB1	TRUE
-3.5382762273	4.40517345405	-9.27398808094861	8.94817473448824e-09	8.70413360536584e-07	10.3090853589885	HPSE	TRUE
-3.7380646772	5.3913490523	-9.23791400910861	9.54995714281981e-09	9.22992688513143e-07	10.2438093796038	TFPI	TRUE
4.1636005714	5.8777454302	9.23558681978609	9.59019341005959e-09	9.22992688513143e-07	10.2395924897968	CDCA3	TRUE
-3.6975553702	5.9466623346	-9.22039315951738	9.85724779170286e-09	9.43701775426711e-07	10.2120440008662	LIMA1	TRUE
-6.7339810527	6.44918467565	-9.19827325079406	1.02599183357639e-08	9.77109500144213e-07	10.1718830576625	ADH1B	TRUE
-5.0739062693	9.19063438235	-9.18967969326328	1.04209263736927e-08	9.87274222590995e-07	10.1562632704414	CYBRD1	TRUE
-3.4175647716	5.6688440068	-9.1780447900746	1.06431061474381e-08	9.99851293762385e-07	10.1351000362094	PPP1R3B	TRUE
-4.3292851192	6.4301060933	-9.17361216552831	1.07290396210584e-08	1.00082682413873e-06	10.1270326643164	RYR2	TRUE
-4.4822883436	5.1533126602	-9.14914745279289	1.12164560919558e-08	1.04095579751365e-06	10.0824604477517	OMD	TRUE
-6.5441998595	6.57360986175	-9.14332749174017	1.13357566236959e-08	1.04668737555852e-06	10.0718454785001	OGN	TRUE
-2.5877423836	5.9807505644	-9.11432717201901	1.19501567094584e-08	1.09017058137285e-06	10.0188855887975	LIX1L	TRUE
-3.5518164858	4.4860846925	-9.11342681807302	1.19697756051854e-08	1.09017058137285e-06	10.0172396037843	ARFGEF3	TRUE
-2.9870421836	5.4056783357	-9.11266130961327	1.19864824779862e-08	1.09017058137285e-06	10.0158400529058	HIVEP3	TRUE
-2.718481568	7.7914323379	-9.09897209514594	1.22893634698295e-08	1.11215682346368e-06	9.99079951635189	TAF9B	TRUE
-2.4918540826	9.5415616311	-9.07801653650235	1.27684876158259e-08	1.14979598877165e-06	9.95241934717875	EIF3D	TRUE
-2.8386563836	5.0885890497	-9.06971986418638	1.29635002637658e-08	1.16160625516207e-06	9.93720793537657	KDR	TRUE
4.2656105808	5.5145111566	9.04423731275401	1.3582018937769e-08	1.20644735662813e-06	9.89043040768558	AIF1L	TRUE
-5.8876987023	6.97818332765	-9.04365219169743	1.3596575487013e-08	1.20644735662813e-06	9.8893553099074	TFPI2	TRUE
-2.5741273593	9.07897232255	-9.02616039525745	1.40392918518032e-08	1.23968310089466e-06	9.85719505293532	LANCL1	TRUE
-2.4949863275	4.20896034955	-9.00177180301381	1.46816730484111e-08	1.28420448593283e-06	9.81228671666789	FOXP1	TRUE
-2.4072114827	6.11194945795	-9.0016598470154	1.4684691208028e-08	1.28420448593283e-06	9.81208038271129	ETS2	TRUE
-4.0539035429	7.55968385055	-8.99572043949077	1.48457347808008e-08	1.29207615149649e-06	9.80113171972406	COL3A1	TRUE
-4.0793308239	6.99184768155	-8.97726417500462	1.53579598056268e-08	1.33029185173501e-06	9.76707967443691	GOLM1	TRUE
-3.6357557789	6.48671763685	-8.96174170276206	1.58029459882772e-08	1.36234875605101e-06	9.7384054693304	MEDAG	TRUE
-3.5451603727	5.15834562625	-8.94969560193034	1.61574795031313e-08	1.38634222717905e-06	9.71613097886153	PLEKHH2	TRUE
-2.5198933381	7.36617570415	-8.94582172965144	1.627323813948e-08	1.38971925707578e-06	9.70896368360784	GKAP1	TRUE
-3.4463361439	7.68716738875	-8.93260982957964	1.66745464396274e-08	1.41733644736833e-06	9.68450448718069	RUFY3	TRUE
-3.1701043746	5.7036047003	-8.9202989571533	1.70577278188894e-08	1.44243138169201e-06	9.66169243557875	TMEM37	TRUE
-3.2840056357	6.25281065245	-8.91806047887114	1.71283770448309e-08	1.44243138169201e-06	9.65754236410043	PKD2	TRUE
-3.3836471654	5.8945464358	-8.91467092154627	1.72359340333023e-08	1.44480018463488e-06	9.65125695502489	CNRIP1	TRUE
-4.4969662732	7.1456037875	-8.90643223554319	1.75002935873193e-08	1.46023091905201e-06	9.63597320020858	BNC2	TRUE
-3.5524480949	5.85885561115	-8.86878691307346	1.87628412045376e-08	1.55231786417145e-06	9.56602132335177	AKAP11	TRUE
-2.6051433937	6.80687184015	-8.86763527906981	1.88029215802164e-08	1.55231786417145e-06	9.56387839321507	HSPA12A	TRUE
-2.0700892492	5.5299546362	-8.86416037901015	1.8924397724144e-08	1.55231786417145e-06	9.55741131645771	NIN	TRUE
